client,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21
client_01,0.10091057813995123,0.09173688921813748,0.04278791246103034,0.03397845479519709,0.029885483223755286,0.02924344846745069,0.027317344198536903,0.026625922153285797,0.01921782881130969,0.01815600209895978,0.01698305398648023,0.01559403648485971,0.0901811896163225,0.012334475414390221,0.010056486711732569,0.08437200975398956,0.07559341914374788,0.06225885112819088,0.06289471247337716,0.05155415624903541,0.05157884989350866,0.046738895576750934
client_02,0.10034416281747727,0.09075677004489643,0.0425675063721875,0.034286897229877475,0.028826870576666795,0.02871042451060306,0.028826870576666795,0.02605157266881445,0.02382615896181863,0.01758335597562396,0.01618600318285914,0.01591429569537709,0.09173362315465332,0.012543829005421211,0.010874768725174346,0.08392526750249066,0.07368448291477442,0.06567558125994644,0.06219513772981925,0.05140446894124649,0.05062169260826249,0.04346025954534281
client_03,0.10561329771746149,0.0879214087680875,0.04223265941689559,0.03382663847780127,0.03059209277006241,0.028503247205377828,0.028072818422351913,0.02637642263042625,0.02999075844083503,0.01889455760782874,0.016362623590029244,0.015546074869288906,0.0884024762314694,0.012330518666683546,0.011026572647516806,0.08412983757643276,0.07150814649770226,0.06488080920611208,0.06305781671329645,0.04978415262498259,0.04977782278993809,0.04116924712941981
